depressive-disorders-prevalence-vs-gdp-per-capita.csv,,
depressive-disorders-prevalence-vs-gdp-per-capita.csv,,
depressive-symptoms-across-us-population.csv,Nearly every day,4.6
depressive-symptoms-across-us-population.csv,More than half the days,5.1
depressive-symptoms-across-us-population.csv,Several days,15.5
depressive-symptoms-across-us-population.csv,Not at all,74.8
depressive-symptoms-across-us-population.csv,,
depressive-symptoms-across-us-population.csv,,
depressive-symptoms-across-us-population.csv,,
depressive-symptoms-across-us-population.csv,,
depressive-symptoms-across-us-population.csv,,
depressive-symptoms-across-us-population.csv,,
depressive-symptoms-across-us-population.csv,,
depressive-symptoms-across-us-population.csv,,
depressive-symptoms-across-us-population.csv,,
depressive-symptoms-across-us-population.csv,,
depressive-symptoms-across-us-population.csv,,
discomfort-speaking-anxiety-depression-by-gender.csv,Share - Question: mh5 - Someone local comfortable speaking about anxiety/depression with someone they know - Answer: Not at all comfortable - Gender: male - Age_group: all,
discomfort-speaking-anxiety-depression-by-gender.csv,Share - Question: mh5 - Someone local comfortable speaking about anxiety/depression with someone they know - Answer: Not at all comfortable - Gender: female - Age_group: all,
discomfort-speaking-anxiety-depression-by-gender.csv,Population,
discomfort-speaking-anxiety-depression-by-gender.csv,Continent,Asia
discomfort-speaking-anxiety-depression-by-gender.csv,,
discomfort-speaking-anxiety-depression-by-gender.csv,,
discomfort-speaking-anxiety-depression-by-gender.csv,,
discomfort-speaking-anxiety-depression-by-gender.csv,,
discomfort-speaking-anxiety-depression-by-gender.csv,,
discomfort-speaking-anxiety-depression-by-gender.csv,,
discomfort-speaking-anxiety-depression-by-gender.csv,,
discomfort-speaking-anxiety-depression-by-gender.csv,,
discomfort-speaking-anxiety-depression-by-gender.csv,,
discomfort-speaking-anxiety-depression-by-gender.csv,,
discomfort-speaking-anxiety-depression-by-gender.csv,,
discomfort-speaking-anxiety-depression.csv,Share - Question: mh5 - Someone local comfortable speaking about anxiety/depression with someone they know - Answer: Not at all comfortable - Gender: all - Age_group: all,26.631048
discomfort-speaking-anxiety-depression.csv,,
discomfort-speaking-anxiety-depression.csv,,
discomfort-speaking-anxiety-depression.csv,,
discomfort-speaking-anxiety-depression.csv,,
discomfort-speaking-anxiety-depression.csv,,
